dataset_id,query,seed,all_four_profiles_present,normalized_join_signature_match,case1_signature,case2_signature,case3_signature,case4_signature
tpcds_sf50_t64,Q51,19,1,1,0c9f50a27ade9fae580e8a32d241d37f79d845136ca342fa7bdd17847d481bb2,0c9f50a27ade9fae580e8a32d241d37f79d845136ca342fa7bdd17847d481bb2,0c9f50a27ade9fae580e8a32d241d37f79d845136ca342fa7bdd17847d481bb2,0c9f50a27ade9fae580e8a32d241d37f79d845136ca342fa7bdd17847d481bb2
tpcds_sf50_t64,Q52,0,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,1,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,2,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,3,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,4,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,5,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,6,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,7,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,8,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,9,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,10,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,11,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,12,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,13,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,14,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,15,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,16,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,17,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q52,18,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q52,19,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q53,0,1,1,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46
tpcds_sf50_t64,Q53,1,1,1,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643
tpcds_sf50_t64,Q53,2,1,1,3d3b718d27b75d93f2ba348da879a864ded1569f46dbf015a5a137540409ff6f,3d3b718d27b75d93f2ba348da879a864ded1569f46dbf015a5a137540409ff6f,3d3b718d27b75d93f2ba348da879a864ded1569f46dbf015a5a137540409ff6f,3d3b718d27b75d93f2ba348da879a864ded1569f46dbf015a5a137540409ff6f
tpcds_sf50_t64,Q53,3,1,1,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb
tpcds_sf50_t64,Q53,4,1,1,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643
tpcds_sf50_t64,Q53,5,1,1,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797
tpcds_sf50_t64,Q53,6,1,1,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb
tpcds_sf50_t64,Q53,7,1,1,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947
tpcds_sf50_t64,Q53,8,1,1,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797
tpcds_sf50_t64,Q53,9,1,1,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46
tpcds_sf50_t64,Q53,10,1,1,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947
tpcds_sf50_t64,Q53,11,1,1,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797
tpcds_sf50_t64,Q53,12,1,1,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46,7020af8509c0aeb7c2717e34be6071adb40241e51ef852b2360f249e0a2c6c46
tpcds_sf50_t64,Q53,13,1,1,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947
tpcds_sf50_t64,Q53,14,1,1,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797
tpcds_sf50_t64,Q53,15,1,1,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb
tpcds_sf50_t64,Q53,16,1,1,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947,3524dc79087374971788822d6aa689659aff61d7be85fa2cc66853999d175947
tpcds_sf50_t64,Q53,17,1,1,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797,a1a21eb1257f46e862652cdca71054bcc26cf53e3cce54bb7070e875e491c797
tpcds_sf50_t64,Q53,18,1,1,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb,c6a8a123f6a6a679fb76874cff68c87eaca4318d1ffd934a8f1703bce9b2cacb
tpcds_sf50_t64,Q53,19,1,1,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643,0b382c4d787cfc38f57b409468edd438bb4ce1571eabe9fb4fa21462b35ce643
tpcds_sf50_t64,Q55,0,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,1,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,2,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,3,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,4,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,5,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,6,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,7,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,8,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,9,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,10,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,11,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,12,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,13,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,14,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,15,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,16,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,17,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q55,18,1,1,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656,b1f59d1bd61e99e4f0cb7bbe66c24bcd730d39afd9b9afe9a3b0aee100509656
tpcds_sf50_t64,Q55,19,1,1,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91,a9ee93e9b3c9bba0310327a15a12d3f943567028da4b4464925cdb6d5a175f91
tpcds_sf50_t64,Q56,0,1,1,e74c31d0b9064a4e968e67b113d2281e13b66163be5477e35e36c0afa933e88d,e74c31d0b9064a4e968e67b113d2281e13b66163be5477e35e36c0afa933e88d,e74c31d0b9064a4e968e67b113d2281e13b66163be5477e35e36c0afa933e88d,e74c31d0b9064a4e968e67b113d2281e13b66163be5477e35e36c0afa933e88d
tpcds_sf50_t64,Q56,1,1,1,c949594c310f6e26c00691c348e31c1e2a8c4f25ec4dec242811767170d803fa,c949594c310f6e26c00691c348e31c1e2a8c4f25ec4dec242811767170d803fa,c949594c310f6e26c00691c348e31c1e2a8c4f25ec4dec242811767170d803fa,c949594c310f6e26c00691c348e31c1e2a8c4f25ec4dec242811767170d803fa
tpcds_sf50_t64,Q56,2,1,1,94a97fe3ddb2e6e3b1c383add3597adebbc33aba96db6473cf838c8c709bfafe,94a97fe3ddb2e6e3b1c383add3597adebbc33aba96db6473cf838c8c709bfafe,94a97fe3ddb2e6e3b1c383add3597adebbc33aba96db6473cf838c8c709bfafe,94a97fe3ddb2e6e3b1c383add3597adebbc33aba96db6473cf838c8c709bfafe
tpcds_sf50_t64,Q56,3,1,1,af1f58dcd3a4ea02d79fdddbe67f6fd5be60451972ae20b9fcea04772edb05a3,af1f58dcd3a4ea02d79fdddbe67f6fd5be60451972ae20b9fcea04772edb05a3,af1f58dcd3a4ea02d79fdddbe67f6fd5be60451972ae20b9fcea04772edb05a3,af1f58dcd3a4ea02d79fdddbe67f6fd5be60451972ae20b9fcea04772edb05a3
tpcds_sf50_t64,Q56,4,1,1,44600c993eaceb314321e9e4520415676e0eb5bde9282c8f5ece9e7e903ef238,44600c993eaceb314321e9e4520415676e0eb5bde9282c8f5ece9e7e903ef238,44600c993eaceb314321e9e4520415676e0eb5bde9282c8f5ece9e7e903ef238,44600c993eaceb314321e9e4520415676e0eb5bde9282c8f5ece9e7e903ef238
tpcds_sf50_t64,Q56,5,1,1,55c8e7b43f20993da8059e227aa77af9ac80154b984c7b9bdbd5c7f2bdc3e547,55c8e7b43f20993da8059e227aa77af9ac80154b984c7b9bdbd5c7f2bdc3e547,55c8e7b43f20993da8059e227aa77af9ac80154b984c7b9bdbd5c7f2bdc3e547,55c8e7b43f20993da8059e227aa77af9ac80154b984c7b9bdbd5c7f2bdc3e547
tpcds_sf50_t64,Q56,6,1,1,6de0ddcfd3f5293cd440953a5dce4970b40dd9ddaa9bc68d1d9e39963ceae816,6de0ddcfd3f5293cd440953a5dce4970b40dd9ddaa9bc68d1d9e39963ceae816,6de0ddcfd3f5293cd440953a5dce4970b40dd9ddaa9bc68d1d9e39963ceae816,6de0ddcfd3f5293cd440953a5dce4970b40dd9ddaa9bc68d1d9e39963ceae816
tpcds_sf50_t64,Q56,7,1,1,ea7960abe724d6756ceecde14af4bd11826cfcf8b3b880a50b308f7214917362,ea7960abe724d6756ceecde14af4bd11826cfcf8b3b880a50b308f7214917362,ea7960abe724d6756ceecde14af4bd11826cfcf8b3b880a50b308f7214917362,ea7960abe724d6756ceecde14af4bd11826cfcf8b3b880a50b308f7214917362
tpcds_sf50_t64,Q56,8,1,1,810a1e4bfaa9c8e0ea4c8a612270e24f62dd0f2af2d60d0945a2203c0b303e17,810a1e4bfaa9c8e0ea4c8a612270e24f62dd0f2af2d60d0945a2203c0b303e17,810a1e4bfaa9c8e0ea4c8a612270e24f62dd0f2af2d60d0945a2203c0b303e17,810a1e4bfaa9c8e0ea4c8a612270e24f62dd0f2af2d60d0945a2203c0b303e17
